TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NP,NPS,PDT,POS,PP,PP$,RB,RBR,RBS,RP,SYM,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB
CC,0,31,87,1,0,28,57,13,1,0,7,41,37,69,0,0,0,41,10,33,0,0,0,0,4,0,14,39,6,10,4,7,1,3,0,2
CD,41,103,23,2,0,53,51,2,8,0,3,247,177,34,0,0,3,7,0,8,0,0,0,3,11,0,0,2,6,1,1,0,0,0,0,1
DT,1,90,0,0,0,11,679,29,15,0,7,1138,162,266,3,0,0,3,0,20,6,0,0,0,1,0,0,3,27,15,2,6,0,6,0,0
EX,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,13,0,0,0,0
FW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,7,201,1157,9,0,25,246,17,14,0,0,275,110,380,3,6,0,89,92,41,1,0,0,0,5,0,4,0,91,9,0,0,17,11,0,5
JJ,31,40,16,2,0,76,140,5,0,0,2,952,340,90,7,0,0,10,3,9,0,0,0,0,64,0,0,3,5,1,2,0,0,0,0,1
JJR,0,0,0,0,0,28,7,0,0,0,0,56,24,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
JJS,0,1,2,0,0,11,8,0,0,0,0,17,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MD,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,40,0,1,0,0,0,0,339,0,0,1,0,0,0,0,0,0
NN,216,29,152,4,0,1123,81,9,1,0,137,532,222,246,0,0,96,103,3,68,9,1,0,1,131,0,1,231,72,73,24,167,47,19,0,8
NNS,102,6,74,4,0,444,37,1,4,0,70,48,11,88,0,0,11,32,3,55,7,0,1,1,56,0,3,108,42,22,89,7,27,10,0,13
NP,102,57,88,0,0,180,29,1,0,0,45,128,61,953,34,0,98,43,3,26,1,0,0,0,22,0,0,329,13,8,12,65,20,22,6,11
NPS,2,0,1,0,0,9,1,0,0,0,2,2,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,0,7,0,0,4,2,1
PDT,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POS,2,19,2,0,0,0,32,1,5,0,0,99,20,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP,3,3,6,0,0,17,2,0,0,0,81,3,1,6,0,0,0,5,2,23,2,0,2,0,13,0,5,217,0,1,65,65,0,0,0,0
PP$,0,7,0,0,0,0,61,2,0,0,0,94,26,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0
RB,6,45,47,3,0,133,86,14,0,0,6,7,2,16,0,0,0,34,1,60,5,0,0,0,22,1,99,29,21,68,15,13,0,0,0,0
RBR,3,0,6,0,0,13,14,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
RBS,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP,1,5,15,0,0,21,2,0,0,0,0,0,6,1,0,0,0,2,0,0,1,0,0,0,15,0,0,0,4,0,0,0,0,1,0,0
SYM,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO,0,56,96,0,0,3,29,7,0,0,0,12,8,6,0,0,0,2,5,8,1,0,0,0,0,0,349,0,8,0,0,0,1,2,0,0
UH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VB,5,21,204,0,0,104,57,8,6,0,1,42,38,18,0,0,0,29,28,61,2,0,25,0,58,0,11,2,13,85,0,2,2,1,0,8
VBD,3,37,243,4,0,163,65,6,0,0,0,27,48,89,0,0,0,56,22,102,4,0,20,0,40,1,2,1,17,91,0,0,2,0,0,2
VBG,5,8,81,0,0,68,29,1,2,0,0,42,21,17,0,0,0,14,9,14,0,0,10,0,36,0,1,0,0,11,0,0,0,0,0,3
VBN,13,5,44,1,0,245,23,1,0,0,0,22,21,18,0,0,0,14,13,21,2,0,14,0,62,0,0,1,12,25,4,0,0,0,0,3
VBP,2,4,33,2,0,38,5,2,0,0,0,4,5,3,0,0,0,6,3,55,0,0,0,0,19,0,0,0,14,51,0,0,0,1,0,1
VBZ,1,18,69,0,0,19,42,3,0,0,0,8,9,3,0,3,0,5,2,77,4,1,2,0,26,0,2,0,16,85,0,0,0,1,0,3
WDT,0,0,8,0,0,0,3,0,0,0,15,0,0,3,0,0,0,9,1,1,0,0,0,0,2,0,0,30,1,0,9,35,0,0,0,0
WP,0,0,7,0,0,0,0,0,0,0,8,1,1,0,0,0,0,1,0,2,0,0,0,0,2,0,0,36,0,0,5,19,0,0,0,0
WP$,0,0,0,0,0,0,1,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WRB,0,0,18,0,0,0,8,2,0,0,0,3,8,5,0,0,0,5,0,4,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0
