TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NP,NPS,PDT,POS,PP,PP$,RB,RBR,RBS,RP,SYM,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB
CC,0,18,95,3,0,28,84,6,0,0,9,94,43,145,0,1,0,26,10,20,2,0,0,0,1,0,22,28,21,10,6,23,3,0,0,1
CD,25,210,29,0,0,76,50,0,2,0,7,226,296,34,0,0,1,6,0,15,0,0,0,1,11,0,0,12,4,2,2,10,6,2,0,6
DT,0,116,1,0,0,17,614,14,24,0,7,1093,133,306,2,1,0,3,0,21,2,7,0,0,2,1,0,7,36,3,3,15,0,0,0,0
EX,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8,7,0,0,0,0
FW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,3,245,1032,5,0,46,290,30,2,0,0,325,169,577,0,2,0,96,97,56,1,0,0,0,3,0,1,1,63,13,0,2,22,7,0,1
JJ,35,58,26,0,0,134,163,2,13,0,3,980,345,98,0,0,1,9,0,9,0,0,0,0,72,0,0,7,5,1,0,0,0,0,0,0
JJR,1,2,0,0,0,47,7,0,0,0,0,32,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
JJS,0,1,0,0,0,2,8,0,0,0,0,24,15,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0
NN,240,65,161,5,0,1189,71,7,0,0,112,670,293,354,0,0,52,91,12,55,10,0,0,0,211,0,2,247,59,44,16,180,57,7,2,15
NNS,150,10,89,1,0,479,71,2,0,0,32,122,31,86,0,0,5,45,3,49,9,0,1,0,61,0,3,141,34,32,100,23,20,7,0,9
NP,187,66,108,1,0,237,74,1,2,0,44,268,72,874,48,0,166,54,10,27,6,1,0,0,24,0,1,267,30,17,39,138,46,19,0,16
NPS,4,0,4,0,0,10,1,0,0,0,0,1,1,20,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0
PDT,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POS,0,11,0,0,0,0,53,0,14,0,1,62,21,49,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,1,0,0,0,0,0,0
PP,4,1,20,0,0,10,5,1,0,0,90,0,2,3,0,0,0,1,0,21,0,0,5,0,12,0,1,194,1,0,83,75,0,0,0,1
PP$,0,14,0,0,0,1,69,1,1,0,0,120,38,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
RB,13,52,38,0,0,107,74,10,0,0,1,5,15,14,0,0,0,11,2,34,5,0,0,0,26,0,68,39,25,65,8,22,0,2,0,2
RBR,1,0,15,0,0,5,7,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,2,0,2,1,4,2,0,0,0,0,0,1
RBS,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP,3,3,12,0,0,40,2,1,0,0,0,1,1,2,0,0,0,1,7,5,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0
SYM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO,0,63,57,0,0,1,33,3,0,0,0,34,11,46,0,0,0,2,10,7,2,0,0,0,0,0,413,0,1,0,0,0,1,0,0,0
UH,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VB,3,17,232,0,0,82,77,13,0,0,0,36,28,18,0,1,0,44,43,30,5,0,35,0,37,0,9,3,21,85,0,0,1,6,0,4
VBD,4,36,174,10,0,177,75,5,0,0,4,38,14,86,0,1,0,55,26,83,1,0,9,0,50,0,1,4,32,128,0,0,0,0,0,2
VBG,10,16,98,0,0,71,23,2,1,0,0,49,38,27,0,0,0,9,17,9,0,0,9,0,23,0,0,0,1,8,0,0,0,0,0,0
VBN,14,6,57,0,0,264,22,0,0,0,1,25,16,19,0,0,0,19,7,27,1,0,22,0,76,0,0,2,14,35,0,1,0,0,0,1
VBP,0,3,52,2,0,23,28,0,0,0,0,4,4,10,0,0,0,12,4,36,1,0,2,0,15,0,0,0,13,64,0,1,0,0,0,1
VBZ,2,18,105,0,0,42,32,9,0,0,1,13,8,26,0,1,0,5,8,80,2,0,3,0,48,0,0,1,30,117,1,0,0,1,0,1
WDT,0,1,3,0,0,0,4,0,0,0,36,0,3,11,0,0,0,10,0,2,0,0,0,0,1,0,0,37,0,0,7,41,0,0,0,0
WP,0,0,7,0,0,0,4,0,0,0,4,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,0,0,2,16,0,0,0,0
WP$,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WRB,0,0,6,0,0,0,6,0,0,0,0,4,0,20,0,0,0,21,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
