TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NP,NPS,PDT,POS,PP,PP$,RB,RBR,RBS,RP,SYM,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB
CC,0,26,56,1,0,28,64,12,6,0,7,97,56,123,1,0,0,41,4,39,1,0,0,0,4,0,23,12,13,5,4,22,0,4,0,1
CD,44,9,36,2,0,115,37,9,3,0,1,148,143,59,0,0,1,8,0,12,0,0,0,0,58,0,0,13,8,10,2,3,3,0,0,4
DT,4,40,4,0,0,23,445,16,18,0,5,932,153,173,1,0,0,3,0,23,2,4,2,0,0,0,1,1,15,15,2,30,0,0,0,0
EX,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,4,26,0,0,0,0
FW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,3,190,817,4,0,40,270,24,11,0,1,307,182,450,0,4,0,100,88,50,1,0,0,0,2,0,1,0,65,9,0,1,14,3,0,5
JJ,39,111,9,1,0,109,131,0,1,0,3,699,386,115,0,0,0,12,1,5,0,0,0,0,49,0,1,10,9,3,0,6,0,0,0,0
JJR,3,1,2,0,0,43,5,0,0,0,0,32,32,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
JJS,2,1,3,0,0,10,4,0,0,0,0,21,14,4,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MD,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,47,0,0,0,0,0,0,253,2,0,0,0,0,0,0,0,0
NN,191,27,126,7,0,839,66,4,0,0,55,559,425,354,0,0,52,105,6,95,7,0,2,0,115,0,3,206,44,55,14,176,43,6,3,7
NNS,160,9,77,7,0,487,48,3,0,0,50,83,68,148,1,0,14,42,6,72,4,0,0,0,60,0,3,188,38,54,155,19,50,10,0,3
NP,133,88,103,3,0,185,91,2,0,0,45,272,132,1270,97,0,124,40,1,36,1,0,0,0,25,0,2,372,14,13,14,132,24,7,0,5
NPS,5,0,5,0,0,5,5,0,0,0,2,17,0,49,0,0,0,0,0,3,0,0,0,0,1,0,0,5,0,1,0,3,0,0,0,0
PDT,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POS,3,5,1,0,0,2,47,2,14,0,0,61,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PP,2,0,3,1,0,17,4,0,0,0,82,3,3,3,0,0,0,5,0,18,0,0,2,0,10,0,2,165,3,0,168,104,1,0,0,0
PP$,0,5,0,0,0,0,48,1,4,0,0,75,39,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
RB,18,54,42,2,0,134,91,15,0,0,8,5,11,32,1,0,0,32,1,78,10,0,0,0,21,0,85,37,42,81,13,27,1,0,0,5
RBR,0,0,6,0,0,15,23,0,0,0,0,3,1,3,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,3,0,1,2,0,0,0
RBS,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
RP,3,7,18,1,0,26,7,0,0,0,0,4,3,8,0,0,0,5,6,6,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1
SYM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO,0,59,49,0,0,3,21,2,0,0,0,41,27,32,0,0,1,3,0,6,0,0,0,0,0,0,359,0,4,1,0,0,0,2,0,0
UH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VB,11,11,138,1,0,107,60,16,2,0,0,50,28,53,0,0,0,37,30,45,8,3,37,0,31,0,2,2,14,53,0,1,1,1,0,3
VBD,7,53,146,10,0,94,87,11,4,0,3,52,49,220,0,0,0,83,10,82,3,1,16,0,29,0,2,2,40,56,0,3,0,3,0,5
VBG,11,5,73,1,0,69,24,3,0,0,0,62,35,16,0,2,0,10,12,25,7,0,25,0,59,0,0,2,1,12,0,1,0,1,0,1
VBN,6,4,39,3,0,217,18,4,0,0,1,25,17,35,0,0,0,7,4,31,4,0,10,0,88,0,1,7,20,15,0,3,0,1,0,3
VBP,3,3,32,0,0,27,38,1,0,0,1,14,6,12,0,1,0,13,3,73,11,0,3,0,22,0,2,0,66,78,1,0,0,0,0,4
VBZ,2,21,103,0,0,46,54,4,0,0,2,22,18,20,0,0,0,16,6,88,5,0,2,0,33,0,1,3,57,94,0,0,0,3,0,4
WDT,0,0,2,0,0,0,2,0,0,0,23,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,32,0,0,30,38,0,0,0,0
WP,0,0,4,0,0,0,0,0,0,0,4,0,0,1,0,0,0,10,0,1,2,0,0,0,0,0,0,5,0,0,7,7,0,0,0,0
WP$,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WRB,0,0,12,0,0,0,6,1,0,0,1,6,1,6,0,0,0,15,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
