TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NP,NPS,PDT,POS,PP,PP$,RB,RBR,RBS,RP,SYM,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB
CC,0,37,48,0,0,17,46,9,0,0,7,88,40,67,0,0,0,20,9,6,1,0,0,0,4,0,25,18,27,3,6,10,0,0,0,1
CD,43,16,21,0,0,91,12,1,3,0,9,108,151,36,0,0,0,4,4,7,0,0,0,0,12,0,1,14,4,4,0,6,2,0,0,5
DT,0,26,0,0,0,19,495,7,30,0,2,1040,87,156,1,0,0,0,1,21,3,12,0,0,0,0,0,0,18,11,4,12,2,0,0,0
EX,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,8,0,0,0,0
FW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,7,102,704,6,0,28,280,13,8,0,0,322,203,549,0,2,0,48,152,42,0,0,0,0,5,0,2,3,137,5,0,0,4,4,0,1
JJ,18,111,10,0,0,96,151,1,2,0,0,752,376,106,0,0,0,6,0,9,0,2,0,0,45,0,1,8,14,5,1,1,0,0,0,2
JJR,4,0,0,0,0,33,5,0,0,0,0,23,23,1,0,0,0,0,1,1,0,0,1,0,6,0,0,4,0,0,0,0,0,0,0,0
JJS,0,1,0,0,0,11,7,0,0,0,1,41,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MD,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42,0,0,0,0,1,0,277,0,0,0,0,0,0,0,0,0
NN,155,38,184,4,0,1060,39,7,1,0,68,520,369,246,0,0,73,59,9,102,10,0,2,0,178,0,13,191,69,59,3,157,78,16,0,8
NNS,126,2,117,5,0,495,48,7,1,0,53,40,44,115,0,0,11,33,3,76,7,0,2,0,96,0,19,183,60,46,100,13,54,13,0,7
NP,98,95,154,1,0,148,62,2,1,0,47,247,116,931,55,0,203,50,6,50,3,0,1,0,36,0,6,302,20,33,13,109,24,6,1,7
NPS,3,0,5,0,0,7,1,0,0,0,0,2,0,32,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
PDT,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POS,0,5,0,0,0,0,67,2,17,0,0,100,45,38,0,0,0,0,0,1,0,2,0,0,0,0,0,1,8,4,0,0,0,0,0,1
PP,2,0,3,0,0,12,2,7,0,0,65,0,1,4,0,0,0,0,0,29,0,0,0,0,6,0,1,115,0,0,81,55,0,0,0,1
PP$,0,0,0,0,0,0,101,4,5,0,0,107,73,21,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
RB,6,33,32,1,0,112,79,13,1,0,18,9,5,50,0,2,0,17,4,57,5,0,0,0,19,0,74,65,27,47,11,25,0,1,0,4
RBR,0,0,8,0,0,7,14,0,0,0,0,0,0,2,0,0,0,1,0,4,0,0,1,0,6,0,0,0,1,1,0,0,0,0,0,0
RBS,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP,0,1,13,0,0,29,3,0,1,0,0,7,2,5,0,0,0,0,8,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1
SYM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO,0,17,45,0,0,0,37,1,0,0,0,61,20,41,0,0,0,1,4,6,0,0,0,0,1,0,462,1,12,1,0,0,0,0,0,0
UH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VB,10,20,213,0,0,103,92,9,0,0,1,57,66,62,0,0,1,32,49,44,7,0,29,0,41,0,2,3,10,28,0,3,2,3,0,6
VBD,4,37,159,1,0,72,43,10,1,0,2,41,34,214,0,0,0,83,20,70,2,0,8,0,59,1,6,1,27,61,0,1,0,0,0,2
VBG,6,0,66,0,0,53,34,2,0,0,0,103,68,50,0,0,0,5,27,21,2,0,19,0,58,0,1,3,7,4,0,0,0,0,0,1
VBN,2,5,42,0,0,183,22,1,0,0,0,20,18,44,0,0,0,3,5,10,0,0,6,0,75,0,0,4,27,11,0,2,0,0,0,0
VBP,2,1,27,0,0,18,18,1,3,0,2,11,9,9,0,1,0,2,5,40,1,1,3,0,20,0,2,1,30,56,0,0,0,0,0,0
VBZ,2,7,80,0,0,32,35,4,0,0,1,17,11,26,0,0,0,6,4,65,4,1,4,0,36,0,1,2,29,99,0,0,0,0,0,0
WDT,0,0,1,0,0,0,0,0,0,0,34,0,5,9,0,0,0,1,0,4,0,0,0,0,0,0,0,17,0,0,36,59,0,0,0,0
WP,0,0,3,0,0,1,0,1,0,0,5,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,19,0,0,5,5,0,0,0,0
WP$,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WRB,0,0,9,1,0,0,7,0,0,0,0,2,3,7,0,0,0,9,0,4,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0
