TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NP,NPS,PDT,POS,PP,PP$,RB,RBR,RBS,RP,SYM,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB
CC,0,33,72,0,0,16,70,7,0,0,7,104,45,119,0,0,2,13,11,15,1,0,1,0,1,0,21,36,16,20,3,18,0,0,0,3
CD,50,55,67,0,0,145,71,5,0,0,4,261,225,83,0,0,2,14,2,24,0,0,0,0,23,0,0,30,14,7,4,10,6,1,0,6
DT,0,78,0,0,0,30,638,19,30,0,0,1113,157,273,4,0,0,5,0,32,2,6,0,0,0,0,1,8,24,25,3,14,0,0,0,0
EX,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,13,0,0,0,0
FW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,10,326,1002,5,0,34,239,27,6,0,0,264,132,615,5,0,0,84,128,60,2,0,0,0,2,0,1,2,85,6,0,0,10,6,0,4
JJ,38,119,25,0,0,122,161,2,1,0,0,858,353,146,4,0,0,11,0,3,0,0,0,0,33,0,0,3,7,3,0,0,1,1,0,1
JJR,0,0,0,0,0,48,7,0,0,0,0,34,17,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JJS,0,3,0,0,0,5,9,0,0,0,0,25,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MD,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,1,1,0,0,0,0,299,0,0,0,0,0,0,0,0,0
NN,211,51,117,4,0,1145,79,3,0,0,83,580,444,259,0,0,64,110,0,115,10,0,5,0,151,0,6,185,69,42,16,152,79,8,0,13
NNS,146,5,100,0,0,535,39,3,0,0,53,75,57,134,0,0,1,58,1,78,2,0,2,0,74,0,2,209,73,31,128,20,58,19,1,5
NP,120,125,135,2,0,175,45,1,0,0,78,264,163,1169,97,0,180,37,4,44,0,0,0,0,33,0,0,419,36,15,16,129,30,15,2,10
NPS,8,0,1,0,0,7,0,0,0,0,1,19,5,58,0,0,2,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0
PDT,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POS,0,9,0,0,0,0,65,0,7,0,0,79,40,42,0,0,0,0,0,2,0,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0
PP,3,1,11,0,0,17,3,4,0,0,65,0,0,2,0,0,0,1,0,26,2,0,2,0,13,0,2,200,0,0,98,105,0,0,0,0
PP$,0,15,0,0,0,0,70,2,4,0,0,73,45,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0
RB,6,62,45,5,0,129,107,5,0,0,4,16,5,44,0,2,0,12,1,63,1,0,0,0,21,0,85,46,34,80,17,33,0,0,0,3
RBR,1,0,2,0,0,10,9,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0
RBS,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RP,2,2,17,0,0,41,2,0,0,0,0,1,8,6,0,0,0,1,1,3,0,0,0,0,7,0,0,1,6,0,0,0,0,0,0,0
SYM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO,0,59,90,0,0,2,17,0,0,0,0,36,16,38,0,0,0,0,7,8,2,0,0,0,0,0,412,0,0,0,0,0,0,1,0,0
UH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VB,6,43,193,1,0,99,75,12,3,0,0,39,40,29,0,0,0,38,37,38,3,0,31,0,44,0,2,1,17,74,0,1,0,1,0,10
VBD,5,63,235,1,0,117,67,2,1,0,2,27,50,208,0,0,0,97,19,102,3,0,24,0,61,0,2,1,30,110,0,0,0,2,0,2
VBG,7,14,108,2,0,59,28,4,0,0,0,66,54,16,0,0,0,23,14,7,0,0,12,0,69,0,1,0,2,14,0,1,0,1,0,0
VBN,20,30,46,0,0,245,25,3,0,0,3,40,21,37,0,0,0,4,8,18,1,1,16,0,97,0,0,4,16,34,0,2,0,4,0,4
VBP,0,2,35,3,0,35,20,2,0,0,0,10,4,3,0,0,0,11,2,44,0,0,4,0,20,0,0,3,25,99,0,2,3,3,0,0
VBZ,0,13,129,0,0,39,27,8,0,0,2,14,5,20,0,2,0,6,5,82,3,0,1,0,36,0,1,4,40,112,0,0,0,0,0,3
WDT,0,0,9,0,0,0,0,0,0,0,39,0,5,2,0,0,0,3,0,6,0,0,0,0,1,0,0,46,0,0,28,48,0,0,0,0
WP,0,0,4,0,0,0,1,0,0,0,0,0,1,2,0,0,0,13,0,5,0,0,0,0,0,0,0,20,0,0,13,3,0,0,0,0
WP$,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WRB,1,1,14,0,0,0,8,0,0,0,0,3,6,11,0,0,0,13,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
